site_no,year,material_id,specimen_status,city,state,internal_drainage,resistivity,pH,mean_temp,annual_precipitation,moisture,areation,approximate_days,weight_loss_g,corrosion_rate,C_clr,Si_clr,Mn_clr,S_clr,P_clr,Cr_clr,Ni_clr,Cu_clr,Mo_clr,C,Si,Mn,S,P,Cr,Ni,Cu,Mo,Fe,log_days,moisture_res_index,log_resistivity,log_corrosion_rate,texture_Clay,texture_Clay Loam,texture_Loam,texture_Loamy Sand,texture_Marsh,texture_Muck,texture_Peat,texture_Sand,texture_Sandy Clay Loam,texture_Sandy Loam,texture_Silt Loam,texture_Silty Clay,texture_Silty Clay Loam,iron_type_Wrought,climate_zone_Temperate,internal_drainage_code,areation_code
12,1922,1,intact,Los Angeles,CA,F,3190,7.1,62.4,45.2,12.4,Good,1497.52,579.79,0.3872,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.311565685,0.003887147,8.068089626,-0.948813924,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3
12,1922,1,intact,Los Angeles,CA,F,3190,7.1,62.4,45.2,12.4,Good,2264.55,701.85,0.3099,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.725131343,0.003887147,8.068089626,-1.171505614,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3
12,1922,1,intact,Los Angeles,CA,F,3190,7.1,62.4,45.2,12.4,Good,2922,427.21,0.1462,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.980023592,0.003887147,8.068089626,-1.922779732,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3
12,1922,1,intact,Los Angeles,CA,F,3190,7.1,62.4,45.2,12.4,Good,4419.52,1342.67,0.3038,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.393786372,0.003887147,8.068089626,-1.191385689,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3
12,1922,1,intact,Los Angeles,CA,F,3190,7.1,62.4,45.2,12.4,Good,6391.88,1708.85,0.2673,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.762783714,0.003887147,8.068089626,-1.319383656,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3
13,1922,1,intact,Bakersfield,CA,F,290,9.5,64.6,5.6,21.7,Good,693.98,915.46,1.3191,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,6.542443142,0.074827586,5.673323267,0.276949686,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3
13,1922,1,intact,Bakersfield,CA,F,290,9.5,64.6,5.6,21.7,Good,1534.05,2136.06,1.3924,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.335666576,0.074827586,5.673323267,0.331028877,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3
13,1922,1,intact,Bakersfield,CA,F,290,9.5,64.6,5.6,21.7,Good,2154.97,2532.76,1.1753,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.675532081,0.074827586,5.673323267,0.161523434,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3
14,1922,1,intact,St. Paul,MN,F,3520,6.2,44.2,27.2,17.2,Fair,401.78,122.06,0.3038,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,5.995904675,0.004886364,8.166500319,-1.191385689,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
14,1922,1,intact,St. Paul,MN,F,3520,6.2,44.2,27.2,17.2,Fair,1387.95,762.88,0.5496,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.235583117,0.004886364,8.166500319,-0.598564538,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
14,1922,1,intact,St. Paul,MN,F,3520,6.2,44.2,27.2,17.2,Fair,2118.45,1129.06,0.533,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.658439968,0.004886364,8.166500319,-0.629233855,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
14,1922,1,intact,St. Paul,MN,F,3520,6.2,44.2,27.2,17.2,Fair,2812.43,1129.06,0.4015,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.941804157,0.004886364,8.166500319,-0.912547746,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
14,1922,1,intact,St. Paul,MN,F,3520,6.2,44.2,27.2,17.2,Fair,3615.97,1952.97,0.5401,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.193115425,0.004886364,8.166500319,-0.616000971,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
14,1922,1,intact,St. Paul,MN,F,3520,6.2,44.2,27.2,17.2,Fair,4309.95,1373.18,0.3186,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.368681582,0.004886364,8.166500319,-1.143818882,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
15,1922,1,intact,San Antonio,TX,P,489,7.5,68.9,27.2,54.4,Poor,730.5,640.82,0.8772,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,6.593729231,0.111247444,6.194405391,-0.131020262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
15,1922,1,intact,San Antonio,TX,P,489,7.5,68.9,27.2,54.4,Poor,1461,915.46,0.6266,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.286876412,0.111247444,6.194405391,-0.4674469,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
15,1922,1,intact,San Antonio,TX,P,489,7.5,68.9,27.2,54.4,Poor,2154.97,1861.43,0.8638,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.675532081,0.111247444,6.194405391,-0.146414018,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
15,1922,1,intact,San Antonio,TX,P,489,7.5,68.9,27.2,54.4,Poor,2922,1434.21,0.4908,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.980023592,0.111247444,6.194405391,-0.711718566,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
15,1922,1,intact,San Antonio,TX,P,489,7.5,68.9,27.2,54.4,Poor,4383,2593.79,0.5918,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.3854887,0.111247444,6.194405391,-0.524586539,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
15,1922,1,intact,San Antonio,TX,P,489,7.5,68.9,27.2,54.4,Poor,6428.4,3783.88,0.5886,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.768480953,0.111247444,6.194405391,-0.530008443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
16,1922,1,intact,Mobile,AT,F,8290,4.4,67.3,61.6,22.2,Good,730.5,762.88,1.0443,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,6.593729231,0.002677925,9.022925868,0.043346805,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3
16,1922,1,intact,Mobile,AT,F,8290,4.4,67.3,61.6,22.2,Good,1461,1190.09,0.8146,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.286876412,0.002677925,9.022925868,-0.205058084,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3
16,1922,1,intact,Mobile,AT,F,8290,4.4,67.3,61.6,22.2,Good,2191.5,1495.24,0.6823,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.69234152,0.002677925,9.022925868,-0.382285835,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3
16,1922,1,intact,Mobile,AT,F,8290,4.4,67.3,61.6,22.2,Good,2885.47,1525.76,0.5288,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.967443077,0.002677925,9.022925868,-0.63714499,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3
16,1922,1,intact,Mobile,AT,F,8290,4.4,67.3,61.6,22.2,Good,3652.5,2014,0.5514,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.203167144,0.002677925,9.022925868,-0.59529478,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3
16,1922,1,intact,Mobile,AT,F,8290,4.4,67.3,61.6,22.2,Good,4383,2502.24,0.5709,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.3854887,0.002677925,9.022925868,-0.560541216,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3
17,1922,1,intact,Alexandria,VA,P,5980,4.5,55,42,30.8,Poor,438.3,457.73,1.0443,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,6.082903607,0.005150502,8.696343057,0.043346805,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
17,1922,1,intact,Alexandria,VA,P,5980,4.5,55,42,30.8,Poor,1387.95,976.49,0.7035,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.235583117,0.005150502,8.696343057,-0.351687402,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
17,1922,1,intact,Alexandria,VA,P,5980,4.5,55,42,30.8,Poor,2154.97,1800.4,0.8355,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.675532081,0.005150502,8.696343057,-0.179724931,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
17,1922,1,intact,Alexandria,VA,P,5980,4.5,55,42,30.8,Poor,2812.43,2166.58,0.7704,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.941804157,0.005150502,8.696343057,-0.260845418,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
17,1922,1,intact,Alexandria,VA,P,5980,4.5,55,42,30.8,Poor,4309.95,2624.3,0.6089,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.368681582,0.005150502,8.696343057,-0.496101228,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
17,1922,1,intact,Alexandria,VA,P,5980,4.5,55,42,30.8,Poor,6209.25,2685.33,0.4325,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.733795395,0.005150502,8.696343057,-0.838172953,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
18,1922,1,intact,Omaha,NE,G,1410,7.3,50.6,27.8,28.4,Good,438.3,213.61,0.4874,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,6.082903607,0.020141844,7.252053952,-0.718670138,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
18,1922,1,intact,Omaha,NE,G,1410,7.3,50.6,27.8,28.4,Good,1387.95,549.27,0.3957,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.235583117,0.020141844,7.252053952,-0.927098931,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
18,1922,1,intact,Omaha,NE,G,1410,7.3,50.6,27.8,28.4,Good,2118.45,1220.61,0.5762,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.658439968,0.020141844,7.252053952,-0.551300456,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
18,1922,1,intact,Omaha,NE,G,1410,7.3,50.6,27.8,28.4,Good,2812.43,1007,0.3581,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.941804157,0.020141844,7.252053952,-1.026943002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
18,1922,1,intact,Omaha,NE,G,1410,7.3,50.6,27.8,28.4,Good,3579.45,1068.03,0.2984,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.182964436,0.020141844,7.252053952,-1.209320411,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
18,1922,1,intact,Omaha,NE,G,1410,7.3,50.6,27.8,28.4,Good,4273.43,823.91,0.1928,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.360172062,0.020141844,7.252053952,-1.646101897,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
19,1922,1,intact,Des Moines,IA,G,1970,4.6,49.5,32,28.4,Fair,401.78,244.12,0.6076,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,5.995904675,0.014416244,7.586296307,-0.498238508,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2
19,1922,1,intact,Des Moines,IA,G,1970,4.6,49.5,32,28.4,Fair,1351.42,457.73,0.3387,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.20891117,0.014416244,7.586296307,-1.082640519,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2
19,1922,1,intact,Des Moines,IA,G,1970,4.6,49.5,32,28.4,Fair,2081.93,915.46,0.4397,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.641050627,0.014416244,7.586296307,-0.821662603,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2
19,1922,1,intact,Des Moines,IA,G,1970,4.6,49.5,32,28.4,Fair,2775.9,915.46,0.3298,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.928730298,0.014416244,7.586296307,-1.109268869,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2
19,1922,1,intact,Des Moines,IA,G,1970,4.6,49.5,32,28.4,Fair,3542.92,976.49,0.2756,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.172706525,0.014416244,7.586296307,-1.28880474,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2
19,1922,1,intact,Des Moines,IA,G,1970,4.6,49.5,32,28.4,Fair,4236.9,1068.03,0.2521,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.351587149,0.014416244,7.586296307,-1.377929445,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2
20,1922,1,intact,Cleveland,OH,P,2870,7.5,49.2,33.8,22.4,Poor,365.25,244.12,0.6684,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,5.900582051,0.007804878,7.96241568,-0.402868482,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
20,1922,1,intact,Cleveland,OH,P,2870,7.5,49.2,33.8,22.4,Poor,1314.9,732.36,0.557,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.181515896,0.007804878,7.96241568,-0.585190039,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
20,1922,1,intact,Cleveland,OH,P,2870,7.5,49.2,33.8,22.4,Poor,2008.88,823.91,0.4101,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.605332632,0.007804878,7.96241568,-0.891354247,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
20,1922,1,intact,Cleveland,OH,P,2870,7.5,49.2,33.8,22.4,Poor,2812.43,1037.52,0.3689,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.941804157,0.007804878,7.96241568,-0.997229674,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
20,1922,1,intact,Cleveland,OH,P,2870,7.5,49.2,33.8,22.4,Poor,3506.4,1464.73,0.4177,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.162345149,0.007804878,7.96241568,-0.872991807,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
20,1922,1,intact,Cleveland,OH,P,2870,7.5,49.2,33.8,22.4,Poor,4236.9,1983.49,0.4681,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.351587149,0.007804878,7.96241568,-0.759073331,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
21,1922,1,intact,Kansas City,MO,F,2370,6.2,54.4,37.1,31.2,Poor,547.88,640.82,1.1696,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,6.306056285,0.013164557,7.771067086,0.15666181,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1
21,1922,1,intact,Kansas City,MO,F,2370,6.2,54.4,37.1,31.2,Poor,1461,793.39,0.543,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.286876412,0.013164557,7.771067086,-0.610645959,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1
21,1922,1,intact,Kansas City,MO,F,2370,6.2,54.4,37.1,31.2,Poor,2191.5,1342.67,0.6127,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.69234152,0.013164557,7.771067086,-0.489879859,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1
22,1922,1,intact,Memphis,TN,G,5150,4.9,64.6,47.7,28.4,Good,620.92,488.24,0.7863,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,6.431202249,0.005514563,8.54694615,-0.24041688,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3
22,1922,1,intact,Memphis,TN,G,5150,4.9,64.6,47.7,28.4,Good,1351.42,1190.09,0.8806,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.20891117,0.005514563,8.54694615,-0.127151786,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3
22,1922,1,intact,Memphis,TN,G,5150,4.9,64.6,47.7,28.4,Good,2045.4,1647.82,0.8056,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.623348648,0.005514563,8.54694615,-0.216167938,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3
22,1922,1,intact,Memphis,TN,G,5150,4.9,64.6,47.7,28.4,Good,2775.9,1891.94,0.6816,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.928730298,0.005514563,8.54694615,-0.383312303,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3
22,1922,1,intact,Memphis,TN,G,5150,4.9,64.6,47.7,28.4,Good,3506.4,2136.06,0.6092,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.162345149,0.005514563,8.54694615,-0.495608658,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3
22,1922,1,intact,Memphis,TN,G,5150,4.9,64.6,47.7,28.4,Good,4236.9,2319.15,0.5474,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.351587149,0.005514563,8.54694615,-0.602575482,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3
23,1922,1,intact,Buttonwillo,CA,F,278,9.4,65,6,24.7,Fair,693.98,2319.15,3.3418,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,6.542443142,0.088848921,5.631211782,1.206509584,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
23,1922,1,intact,Buttonwillo,CA,F,278,9.4,65,6,24.7,Fair,1570.58,4058.52,2.5841,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.359200257,0.088848921,5.631211782,0.949377285,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
23,1922,1,intact,Buttonwillo,CA,F,278,9.4,65,6,24.7,Fair,2264.55,4790.88,2.1156,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.725131343,0.088848921,5.631211782,0.74933846,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
23,1922,1,intact,Buttonwillo,CA,F,278,9.4,65,6,24.7,Fair,2922,6255.61,2.1409,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,7.980023592,0.088848921,5.631211782,0.761226301,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
23,1922,1,intact,Buttonwillo,CA,F,278,9.4,65,6,24.7,Fair,3725.55,6591.28,1.7692,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.222969771,0.088848921,5.631211782,0.570527467,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
23,1922,1,intact,Buttonwillo,CA,F,278,9.4,65,6,24.7,Fair,4419.52,6438.7,1.4569,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,8.393786372,0.088848921,5.631211782,0.376310891,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
24,1922,1,intact,Norwood,MA,G,11400,4.5,50,41,43,Good,474.82,91.55,0.1928,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734,0.03,0.15,0.005,0.023,0.145,0,0,0.02,0,99.627,6.162935785,0.00377193,9.34145635,-1.646101897,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,3
