site_no,soil_type,texture,year,duration,material_name,type,material_id,material_code,weight_loss_oz,specimen_status,city,state,internal_drainage,resistivity,pH,pH_type,total_acidity,Na+K,Ca,Mg,CO3,HCO3,Cl,SO4,mean_temp,annual_precipitation,moisture,air_pore_space,specific_gravity,volume_shrinkage,table,iron_type,areation,region,approximate_days,exact_days,weight_loss_g,corrosion_rate,C (%),Si (%),Mn (%),S (%),P (%),Cr (%),Ni (%),Cu (%),Mo  (%),Fe (%),C_clr,Si_clr,Mn_clr,S_clr,P_clr,Cr_clr,Ni_clr,Cu_clr,Mo_clr
10,Glouster sandy loam,Sandy Loam,1922,4.0,Wrought iron,1.5-inch pipe,1,b,2.1,intact,Middleboro,MA,F,7460.0,6.6,Neutral,3.6,,,,,,,,50.0,41.0,13.0,27.8,4.58,0.2,13,Wrought,Fair,Northern,1461.0,1461.0,640.82,0.4386,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
10,Glouster sandy loam,Sandy Loam,1922,6.1,Wrought iron,1.5-inch pipe,1,b,3.4,intact,Middleboro,MA,F,7460.0,6.6,Neutral,3.6,,,,,,,,50.0,41.0,13.0,27.8,4.58,0.2,13,Wrought,Fair,Northern,2228.03,2228.0,1037.52,0.4657,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
10,Glouster sandy loam,Sandy Loam,1922,7.9,Wrought iron,1.5-inch pipe,1,b,4.3,intact,Middleboro,MA,F,7460.0,6.6,Neutral,3.6,,,,,,,,50.0,41.0,13.0,27.8,4.58,0.2,13,Wrought,Fair,Northern,2885.47,2885.0,1312.15,0.4547,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
10,Glouster sandy loam,Sandy Loam,1922,12.0,Wrought iron,1.5-inch pipe,1,b,5.4,intact,Middleboro,MA,F,7460.0,6.6,Neutral,3.6,,,,,,,,50.0,41.0,13.0,27.8,4.58,0.2,13,Wrought,Fair,Northern,4383.0,4383.0,1647.82,0.376,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
11,Hagerstown loam,Clay,1922,1.4,Wrought iron,1.5-inch pipe,1,b,0.5,intact,Loch Raven,MD,G,11000.0,5.3,Strongly Acid,40.8,,,,,,,,55.4,42.6,32.0,15.5,4.49,8.6,13,Wrought,Good,Northern,511.35,511.0,152.58,0.2984,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
11,Hagerstown loam,Clay,1922,4.0,Wrought iron,1.5-inch pipe,1,b,1.1,intact,Loch Raven,MD,G,11000.0,5.3,Strongly Acid,40.8,,,,,,,,55.4,42.6,32.0,15.5,4.49,8.6,13,Wrought,Good,Northern,1461.0,1461.0,335.67,0.2298,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
11,Hagerstown loam,Clay,1922,6.0,Wrought iron,1.5-inch pipe,1,b,1.4,intact,Loch Raven,MD,G,11000.0,5.3,Strongly Acid,40.8,,,,,,,,55.4,42.6,32.0,15.5,4.49,8.6,13,Wrought,Good,Northern,2191.5,2191.0,427.21,0.1949,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
11,Hagerstown loam,Clay,1922,7.8,Wrought iron,1.5-inch pipe,1,b,2.2,intact,Loch Raven,MD,G,11000.0,5.3,Strongly Acid,40.8,,,,,,,,55.4,42.6,32.0,15.5,4.49,8.6,13,Wrought,Good,Northern,2848.95,2848.0,671.33,0.2356,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
11,Hagerstown loam,Clay,1922,10.0,Wrought iron,1.5-inch pipe,1,b,1.7,intact,Loch Raven,MD,G,11000.0,5.3,Strongly Acid,40.8,,,,,,,,55.4,42.6,32.0,15.5,4.49,8.6,13,Wrought,Good,Northern,3652.5,3652.0,518.76,0.142,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
11,Hagerstown loam,Clay,1922,11.9,Wrought iron,1.5-inch pipe,1,b,2.7,intact,Loch Raven,MD,G,11000.0,5.3,Strongly Acid,40.8,,,,,,,,55.4,42.6,32.0,15.5,4.49,8.6,13,Wrought,Good,Northern,4346.48,4346.0,823.91,0.1896,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
12,Hanford fine sandy loam,Sandy Loam,1922,1.9,Wrought iron,1.5-inch pipe,1,b,0.2,intact,Los Angeles,CA,F,3190.0,7.1,Neutral,2.5,0.39,0.5,0.16,0.0,0.4,0.0,0.14,62.4,45.2,12.4,33.5,,0.0,13,Wrought,Good,Southern,693.98,693.0,61.03,0.0879,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
12,Hanford fine sandy loam,Sandy Loam,1922,4.1,Wrought iron,1.5-inch pipe,1,b,1.9,intact,Los Angeles,CA,F,3190.0,7.1,Neutral,2.5,0.39,0.5,0.16,0.0,0.4,0.0,0.14,62.4,45.2,12.4,33.5,,0.0,13,Wrought,Good,Southern,1497.52,1497.0,579.79,0.3872,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
12,Hanford fine sandy loam,Sandy Loam,1922,6.2,Wrought iron,1.5-inch pipe,1,b,2.3,intact,Los Angeles,CA,F,3190.0,7.1,Neutral,2.5,0.39,0.5,0.16,0.0,0.4,0.0,0.14,62.4,45.2,12.4,33.5,,0.0,13,Wrought,Good,Southern,2264.55,2264.0,701.85,0.3099,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
12,Hanford fine sandy loam,Sandy Loam,1922,8.0,Wrought iron,1.5-inch pipe,1,b,1.4,intact,Los Angeles,CA,F,3190.0,7.1,Neutral,2.5,0.39,0.5,0.16,0.0,0.4,0.0,0.14,62.4,45.2,12.4,33.5,,0.0,13,Wrought,Good,Southern,2922.0,2922.0,427.21,0.1462,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
12,Hanford fine sandy loam,Sandy Loam,1922,12.1,Wrought iron,1.5-inch pipe,1,b,4.4,intact,Los Angeles,CA,F,3190.0,7.1,Neutral,2.5,0.39,0.5,0.16,0.0,0.4,0.0,0.14,62.4,45.2,12.4,33.5,,0.0,13,Wrought,Good,Southern,4419.52,4419.0,1342.67,0.3038,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
12,Hanford fine sandy loam,Sandy Loam,1922,17.5,Wrought iron,1.5-inch pipe,1,b,5.6,intact,Los Angeles,CA,F,3190.0,7.1,Neutral,2.5,0.39,0.5,0.16,0.0,0.4,0.0,0.14,62.4,45.2,12.4,33.5,,0.0,13,Wrought,Good,Southern,6391.88,6391.0,1708.85,0.2673,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
13,Hanford very fine sandy loam,Sandy Loam,1922,1.9,Wrought iron,1.5-inch pipe,1,b,3.0,intact,Bakersfield,CA,F,290.0,9.5,Very Strongly Alkaline,A,6.23,0.09,0.43,0.0,1.12,4.64,3.76,64.6,5.6,21.7,34.5,,0.0,13,Wrought,Good,Southern,693.98,693.0,915.46,1.3191,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
13,Hanford very fine sandy loam,Sandy Loam,1922,4.2,Wrought iron,1.5-inch pipe,1,b,7.0,intact,Bakersfield,CA,F,290.0,9.5,Very Strongly Alkaline,A,6.23,0.09,0.43,0.0,1.12,4.64,3.76,64.6,5.6,21.7,34.5,,0.0,13,Wrought,Good,Southern,1534.05,1534.0,2136.06,1.3924,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
13,Hanford very fine sandy loam,Sandy Loam,1922,5.9,Wrought iron,1.5-inch pipe,1,b,8.3,intact,Bakersfield,CA,F,290.0,9.5,Very Strongly Alkaline,A,6.23,0.09,0.43,0.0,1.12,4.64,3.76,64.6,5.6,21.7,34.5,,0.0,13,Wrought,Good,Southern,2154.97,2154.0,2532.76,1.1753,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
14,Hempstead silt loam,Sandy Loam,1922,1.1,Wrought iron,1.5-inch pipe,1,b,0.4,intact,St. Paul,MN,F,3520.0,6.2,Slightly Acid,5.6,,,,,,,,44.2,27.2,17.2,14.4,1.76,1.0,13,Wrought,Fair,Northern,401.78,401.0,122.06,0.3038,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
14,Hempstead silt loam,Sandy Loam,1922,3.8,Wrought iron,1.5-inch pipe,1,b,2.5,intact,St. Paul,MN,F,3520.0,6.2,Slightly Acid,5.6,,,,,,,,44.2,27.2,17.2,14.4,1.76,1.0,13,Wrought,Fair,Northern,1387.95,1387.0,762.88,0.5496,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
14,Hempstead silt loam,Sandy Loam,1922,5.8,Wrought iron,1.5-inch pipe,1,b,3.7,intact,St. Paul,MN,F,3520.0,6.2,Slightly Acid,5.6,,,,,,,,44.2,27.2,17.2,14.4,1.76,1.0,13,Wrought,Fair,Northern,2118.45,2118.0,1129.06,0.533,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
14,Hempstead silt loam,Sandy Loam,1922,7.7,Wrought iron,1.5-inch pipe,1,b,3.7,intact,St. Paul,MN,F,3520.0,6.2,Slightly Acid,5.6,,,,,,,,44.2,27.2,17.2,14.4,1.76,1.0,13,Wrought,Fair,Northern,2812.43,2812.0,1129.06,0.4015,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
14,Hempstead silt loam,Sandy Loam,1922,9.9,Wrought iron,1.5-inch pipe,1,b,6.4,intact,St. Paul,MN,F,3520.0,6.2,Slightly Acid,5.6,,,,,,,,44.2,27.2,17.2,14.4,1.76,1.0,13,Wrought,Fair,Northern,3615.97,3615.0,1952.97,0.5401,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
14,Hempstead silt loam,Sandy Loam,1922,11.8,Wrought iron,1.5-inch pipe,1,b,4.5,intact,St. Paul,MN,F,3520.0,6.2,Slightly Acid,5.6,,,,,,,,44.2,27.2,17.2,14.4,1.76,1.0,13,Wrought,Fair,Northern,4309.95,4309.0,1373.18,0.3186,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
15,Houston black clay,Clay,1922,2.0,Wrought iron,1.5-inch pipe,1,b,2.1,intact,San Antonio,TX,P,489.0,7.5,Mildly Alkaline,5,2.48,0.88,0.2,0.0,2.0,0.13,0.73,68.9,27.2,54.4,5.7,2.08,39.8,13,Wrought,Poor,Southern,730.5,730.0,640.82,0.8772,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
15,Houston black clay,Clay,1922,4.0,Wrought iron,1.5-inch pipe,1,b,3.0,intact,San Antonio,TX,P,489.0,7.5,Mildly Alkaline,5,2.48,0.88,0.2,0.0,2.0,0.13,0.73,68.9,27.2,54.4,5.7,2.08,39.8,13,Wrought,Poor,Southern,1461.0,1461.0,915.46,0.6266,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
15,Houston black clay,Clay,1922,5.9,Wrought iron,1.5-inch pipe,1,b,6.1,intact,San Antonio,TX,P,489.0,7.5,Mildly Alkaline,5,2.48,0.88,0.2,0.0,2.0,0.13,0.73,68.9,27.2,54.4,5.7,2.08,39.8,13,Wrought,Poor,Southern,2154.97,2154.0,1861.43,0.8638,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
15,Houston black clay,Clay,1922,8.0,Wrought iron,1.5-inch pipe,1,b,4.7,intact,San Antonio,TX,P,489.0,7.5,Mildly Alkaline,5,2.48,0.88,0.2,0.0,2.0,0.13,0.73,68.9,27.2,54.4,5.7,2.08,39.8,13,Wrought,Poor,Southern,2922.0,2922.0,1434.21,0.4908,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
15,Houston black clay,Clay,1922,12.0,Wrought iron,1.5-inch pipe,1,b,8.5,intact,San Antonio,TX,P,489.0,7.5,Mildly Alkaline,5,2.48,0.88,0.2,0.0,2.0,0.13,0.73,68.9,27.2,54.4,5.7,2.08,39.8,13,Wrought,Poor,Southern,4383.0,4383.0,2593.79,0.5918,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
15,Houston black clay,Clay,1922,17.6,Wrought iron,1.5-inch pipe,1,b,12.4,intact,San Antonio,TX,P,489.0,7.5,Mildly Alkaline,5,2.48,0.88,0.2,0.0,2.0,0.13,0.73,68.9,27.2,54.4,5.7,2.08,39.8,13,Wrought,Poor,Southern,6428.4,6428.0,3783.88,0.5886,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
16,Kalmia fine sandy loam,Silty Clay Loam,1922,2.0,Wrought iron,1.5-inch pipe,1,b,2.5,intact,Mobile,AT,F,8290.0,4.4,Extremely Acid,41.8,,,,,,,,67.3,61.6,22.2,12.0,1.65,0.6,13,Wrought,Good,Southern,730.5,730.0,762.88,1.0443,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
16,Kalmia fine sandy loam,Silty Clay Loam,1922,4.0,Wrought iron,1.5-inch pipe,1,b,3.9,intact,Mobile,AT,F,8290.0,4.4,Extremely Acid,41.8,,,,,,,,67.3,61.6,22.2,12.0,1.65,0.6,13,Wrought,Good,Southern,1461.0,1461.0,1190.09,0.8146,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
16,Kalmia fine sandy loam,Silty Clay Loam,1922,6.0,Wrought iron,1.5-inch pipe,1,b,4.9,intact,Mobile,AT,F,8290.0,4.4,Extremely Acid,41.8,,,,,,,,67.3,61.6,22.2,12.0,1.65,0.6,13,Wrought,Good,Southern,2191.5,2191.0,1495.24,0.6823,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
16,Kalmia fine sandy loam,Silty Clay Loam,1922,7.9,Wrought iron,1.5-inch pipe,1,b,5.0,intact,Mobile,AT,F,8290.0,4.4,Extremely Acid,41.8,,,,,,,,67.3,61.6,22.2,12.0,1.65,0.6,13,Wrought,Good,Southern,2885.47,2885.0,1525.76,0.5288,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
16,Kalmia fine sandy loam,Silty Clay Loam,1922,10.0,Wrought iron,1.5-inch pipe,1,b,6.6,intact,Mobile,AT,F,8290.0,4.4,Extremely Acid,41.8,,,,,,,,67.3,61.6,22.2,12.0,1.65,0.6,13,Wrought,Good,Southern,3652.5,3652.0,2014.0,0.5514,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
16,Kalmia fine sandy loam,Silty Clay Loam,1922,12.0,Wrought iron,1.5-inch pipe,1,b,8.2,intact,Mobile,AT,F,8290.0,4.4,Extremely Acid,41.8,,,,,,,,67.3,61.6,22.2,12.0,1.65,0.6,13,Wrought,Good,Southern,4383.0,4383.0,2502.24,0.5709,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
17,Keyport loam,Clay,1922,1.2,Wrought iron,1.5-inch pipe,1,b,1.5,intact,Alexandria,VA,P,5980.0,4.5,Very Strongly Acid,49.1,,,,,,,,55.0,42.0,30.8,4.4,1.72,5.4,13,Wrought,Poor,Southern,438.3,438.0,457.73,1.0443,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
17,Keyport loam,Clay,1922,3.8,Wrought iron,1.5-inch pipe,1,b,3.2,intact,Alexandria,VA,P,5980.0,4.5,Very Strongly Acid,49.1,,,,,,,,55.0,42.0,30.8,4.4,1.72,5.4,13,Wrought,Poor,Southern,1387.95,1387.0,976.49,0.7035,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
17,Keyport loam,Clay,1922,5.9,Wrought iron,1.5-inch pipe,1,b,5.9,intact,Alexandria,VA,P,5980.0,4.5,Very Strongly Acid,49.1,,,,,,,,55.0,42.0,30.8,4.4,1.72,5.4,13,Wrought,Poor,Southern,2154.97,2154.0,1800.4,0.8355,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
17,Keyport loam,Clay,1922,7.7,Wrought iron,1.5-inch pipe,1,b,7.1,intact,Alexandria,VA,P,5980.0,4.5,Very Strongly Acid,49.1,,,,,,,,55.0,42.0,30.8,4.4,1.72,5.4,13,Wrought,Poor,Southern,2812.43,2812.0,2166.58,0.7704,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
17,Keyport loam,Clay,1922,11.8,Wrought iron,1.5-inch pipe,1,b,8.6,intact,Alexandria,VA,P,5980.0,4.5,Very Strongly Acid,49.1,,,,,,,,55.0,42.0,30.8,4.4,1.72,5.4,13,Wrought,Poor,Southern,4309.95,4309.0,2624.3,0.6089,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
17,Keyport loam,Clay,1922,17.0,Wrought iron,1.5-inch pipe,1,b,8.8,intact,Alexandria,VA,P,5980.0,4.5,Very Strongly Acid,49.1,,,,,,,,55.0,42.0,30.8,4.4,1.72,5.4,13,Wrought,Poor,Southern,6209.25,6209.0,2685.33,0.4325,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
18,Knox silt loam,Silty Clay Loam,1922,1.2,Wrought iron,1.5-inch pipe,1,b,0.7,intact,Omaha,NE,G,1410.0,7.3,Neutral,1.4,0.27,0.63,0.2,0.0,0.94,0.0,0.25,50.6,27.8,28.4,16.6,4.26,1.3,13,Wrought,Good,Northern,438.3,438.0,213.61,0.4874,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
18,Knox silt loam,Silty Clay Loam,1922,3.8,Wrought iron,1.5-inch pipe,1,b,1.8,intact,Omaha,NE,G,1410.0,7.3,Neutral,1.4,0.27,0.63,0.2,0.0,0.94,0.0,0.25,50.6,27.8,28.4,16.6,4.26,1.3,13,Wrought,Good,Northern,1387.95,1387.0,549.27,0.3957,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
18,Knox silt loam,Silty Clay Loam,1922,5.8,Wrought iron,1.5-inch pipe,1,b,4.0,intact,Omaha,NE,G,1410.0,7.3,Neutral,1.4,0.27,0.63,0.2,0.0,0.94,0.0,0.25,50.6,27.8,28.4,16.6,4.26,1.3,13,Wrought,Good,Northern,2118.45,2118.0,1220.61,0.5762,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
18,Knox silt loam,Silty Clay Loam,1922,7.7,Wrought iron,1.5-inch pipe,1,b,3.3,intact,Omaha,NE,G,1410.0,7.3,Neutral,1.4,0.27,0.63,0.2,0.0,0.94,0.0,0.25,50.6,27.8,28.4,16.6,4.26,1.3,13,Wrought,Good,Northern,2812.43,2812.0,1007.0,0.3581,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
18,Knox silt loam,Silty Clay Loam,1922,9.8,Wrought iron,1.5-inch pipe,1,b,3.5,intact,Omaha,NE,G,1410.0,7.3,Neutral,1.4,0.27,0.63,0.2,0.0,0.94,0.0,0.25,50.6,27.8,28.4,16.6,4.26,1.3,13,Wrought,Good,Northern,3579.45,3579.0,1068.03,0.2984,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
18,Knox silt loam,Silty Clay Loam,1922,11.7,Wrought iron,1.5-inch pipe,1,b,2.7,intact,Omaha,NE,G,1410.0,7.3,Neutral,1.4,0.27,0.63,0.2,0.0,0.94,0.0,0.25,50.6,27.8,28.4,16.6,4.26,1.3,13,Wrought,Good,Northern,4273.43,4273.0,823.91,0.1928,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
19,Lindley silt loam,Silty Clay Loam,1922,1.1,Wrought iron,1.5-inch pipe,1,b,0.8,intact,Des Moines,IA,G,1970.0,4.6,Very Strongly Acid,10.9,0.38,0.32,0.41,0.0,0.46,0.03,0.46,49.5,32.0,28.4,3.9,4.76,11.8,13,Wrought,Fair,Northern,401.78,401.0,244.12,0.6076,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
19,Lindley silt loam,Silty Clay Loam,1922,3.7,Wrought iron,1.5-inch pipe,1,b,1.5,intact,Des Moines,IA,G,1970.0,4.6,Very Strongly Acid,10.9,0.38,0.32,0.41,0.0,0.46,0.03,0.46,49.5,32.0,28.4,3.9,4.76,11.8,13,Wrought,Fair,Northern,1351.42,1351.0,457.73,0.3387,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
19,Lindley silt loam,Silty Clay Loam,1922,5.7,Wrought iron,1.5-inch pipe,1,b,3.0,intact,Des Moines,IA,G,1970.0,4.6,Very Strongly Acid,10.9,0.38,0.32,0.41,0.0,0.46,0.03,0.46,49.5,32.0,28.4,3.9,4.76,11.8,13,Wrought,Fair,Northern,2081.93,2081.0,915.46,0.4397,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
19,Lindley silt loam,Silty Clay Loam,1922,7.6,Wrought iron,1.5-inch pipe,1,b,3.0,intact,Des Moines,IA,G,1970.0,4.6,Very Strongly Acid,10.9,0.38,0.32,0.41,0.0,0.46,0.03,0.46,49.5,32.0,28.4,3.9,4.76,11.8,13,Wrought,Fair,Northern,2775.9,2775.0,915.46,0.3298,0.03,0.15,0.005,0.023,0.145,0.0,0.0,0.02,0.0,99.627,5.219872493,6.829310306,3.428113645,4.954169365,6.795408755,-10.68042734,-10.68042734,4.814407447,-10.68042734
